ORD_YMD,CENT_CD,ITEM_CD,ITEM_NM,SUM(A.CONV_QTY)
20250115,20075,123549,해태)오사쯔빠스50g,"5,216"
20250115,20075,123557,SAMG)하츄핑의4D젤리42g,300
20250115,20075,123558,농심)츄파춥스오션믹스젤리60g,320
20250115,20075,123608,오츠카)소이조이후르츠&치즈30g,960
20250115,20075,123609,오츠카)소이조이마카다미아&레몬25g,960
20250115,20075,123638,농심)후르츠텔라48g,480
20250115,20075,123724,크라운)산도밤티라미수161g,24
20250115,20079,123549,해태)오사쯔빠스50g,"4,832"
20250115,20079,123557,SAMG)하츄핑의4D젤리42g,180
20250115,20079,123638,농심)후르츠텔라48g,480
20250115,20080,123549,해태)오사쯔빠스50g,"4,352"
20250115,20080,123557,SAMG)하츄핑의4D젤리42g,120
20250115,20080,123608,오츠카)소이조이후르츠&치즈30g,720
20250115,20080,123609,오츠카)소이조이마카다미아&레몬25g,720
20250115,20080,123638,농심)후르츠텔라48g,720
20250115,20081,123549,해태)오사쯔빠스50g,"4,704"
20250115,20081,123555,SAMG)위시캣발바닥모양캔디42g,80
20250115,20081,123557,SAMG)하츄핑의4D젤리42g,180
20250115,20081,123558,농심)츄파춥스오션믹스젤리60g,160
20250115,20081,123608,오츠카)소이조이후르츠&치즈30g,528
20250115,20081,123609,오츠카)소이조이마카다미아&레몬25g,672
20250115,20081,123638,농심)후르츠텔라48g,"1,152"
20250115,20083,123549,해태)오사쯔빠스50g,"3,280"
20250115,20083,123551,엔제이)마키노나쵸칩치즈50g,36
20250115,20083,123555,SAMG)위시캣발바닥모양캔디42g,80
20250115,20083,123557,SAMG)하츄핑의4D젤리42g,180
20250115,20083,123558,농심)츄파춥스오션믹스젤리60g,800
20250115,20083,123608,오츠카)소이조이후르츠&치즈30g,192
20250115,20083,123609,오츠카)소이조이마카다미아&레몬25g,288
20250115,20083,123638,농심)후르츠텔라48g,"1,056"
20250115,20083,123641,선우)O△□동결건조젤리13g,128
20250115,20083,123642,삼경)필러즈미스터리큐브46g,128
20250115,20083,123723,크라운)헬로키티스트로베리콘60g,320
20250115,20083,123724,크라운)산도밤티라미수161g,288
20250115,20084,123549,해태)오사쯔빠스50g,"2,704"
20250115,20084,123555,SAMG)위시캣발바닥모양캔디42g,160
20250115,20084,123557,SAMG)하츄핑의4D젤리42g,180
20250115,20084,123608,오츠카)소이조이후르츠&치즈30g,672
20250115,20084,123609,오츠카)소이조이마카다미아&레몬25g,720
20250115,20084,123638,농심)후르츠텔라48g,816
20250115,20084,123642,삼경)필러즈미스터리큐브46g,128
20250115,20084,123723,크라운)헬로키티스트로베리콘60g,272
20250115,20084,123724,크라운)산도밤티라미수161g,84
20250115,20085,123549,해태)오사쯔빠스50g,"5,712"
20250115,20085,123608,오츠카)소이조이후르츠&치즈30g,960
20250115,20085,123609,오츠카)소이조이마카다미아&레몬25g,960
20250115,20085,123638,농심)후르츠텔라48g,720
20250115,20091,123549,해태)오사쯔빠스50g,"5,040"
20250115,20091,123558,농심)츄파춥스오션믹스젤리60g,160
20250115,20091,123608,오츠카)소이조이후르츠&치즈30g,"1,776"
20250115,20091,123609,오츠카)소이조이마카다미아&레몬25g,"1,728"
20250115,20091,123638,농심)후르츠텔라48g,432
20250115,20091,123642,삼경)필러즈미스터리큐브46g,128
20250115,20091,123724,크라운)산도밤티라미수161g,120
20250116,20007,123557,SAMG)하츄핑의4D젤리42g,180
20250116,20007,123638,농심)후르츠텔라48g,240
20250116,20007,123642,삼경)필러즈미스터리큐브46g,128
20250116,20007,123723,크라운)헬로키티스트로베리콘60g,96
20250116,20007,123724,크라운)산도밤티라미수161g,12
20250116,20017,123555,SAMG)위시캣발바닥모양캔디42g,80
20250116,20017,123557,SAMG)하츄핑의4D젤리42g,780
20250116,20017,123608,오츠카)소이조이후르츠&치즈30g,48
20250116,20017,123609,오츠카)소이조이마카다미아&레몬25g,96
20250116,20017,123638,농심)후르츠텔라48g,960
20250116,20017,123641,선우)O△□동결건조젤리13g,128
20250116,20017,123642,삼경)필러즈미스터리큐브46g,256
20250116,20017,123723,크라운)헬로키티스트로베리콘60g,464
20250116,20017,123724,크라운)산도밤티라미수161g,36
20250116,20033,123557,SAMG)하츄핑의4D젤리42g,120
20250116,20033,123558,농심)츄파춥스오션믹스젤리60g,80
20250116,20034,123724,크라운)산도밤티라미수161g,120
20250116,20049,123608,오츠카)소이조이후르츠&치즈30g,240
20250116,20049,123609,오츠카)소이조이마카다미아&레몬25g,144
20250116,20050,123558,농심)츄파춥스오션믹스젤리60g,160
20250116,20075,123555,SAMG)위시캣발바닥모양캔디42g,160
20250116,20075,123558,농심)츄파춥스오션믹스젤리60g,400
20250116,20075,123724,크라운)산도밤티라미수161g,60
20250116,20079,123558,농심)츄파춥스오션믹스젤리60g,160
20250116,20079,123608,오츠카)소이조이후르츠&치즈30g,144
20250116,20079,123609,오츠카)소이조이마카다미아&레몬25g,192
20250116,20079,123638,농심)후르츠텔라48g,384
20250116,20081,123555,SAMG)위시캣발바닥모양캔디42g,320
20250116,20081,123557,SAMG)하츄핑의4D젤리42g,360
20250116,20081,123558,농심)츄파춥스오션믹스젤리60g,80
20250116,20081,123608,오츠카)소이조이후르츠&치즈30g,96
20250116,20081,123609,오츠카)소이조이마카다미아&레몬25g,48
20250116,20081,123638,농심)후르츠텔라48g,48
20250116,20081,123642,삼경)필러즈미스터리큐브46g,128
20250116,20081,123724,크라운)산도밤티라미수161g,84
20250116,20083,123551,엔제이)마키노나쵸칩치즈50g,72
20250116,20083,123555,SAMG)위시캣발바닥모양캔디42g,160
20250116,20083,123558,농심)츄파춥스오션믹스젤리60g,400
20250116,20083,123723,크라운)헬로키티스트로베리콘60g,528
20250116,20083,123724,크라운)산도밤티라미수161g,276
20250116,20084,123557,SAMG)하츄핑의4D젤리42g,60
20250116,20085,123555,SAMG)위시캣발바닥모양캔디42g,160
20250116,20091,123558,농심)츄파춥스오션믹스젤리60g,320
20250116,20091,123608,오츠카)소이조이후르츠&치즈30g,144
20250116,20091,123609,오츠카)소이조이마카다미아&레몬25g,240
20250116,20091,123638,농심)후르츠텔라48g,192
20250117,20006,123550,드림)프란찌딸기크림쿠키58g,"1,296"
20250117,20006,123792,오뚜기)순후추팝콘50g,"1,944"
20250117,20006,123808,하리보)사운드큐브80g,"1,632"
20250117,20006,123845,크라운)마이쮸무화과44g,"6,120"
20250117,20007,123550,드림)프란찌딸기크림쿠키58g,"1,440"
20250117,20007,123792,오뚜기)순후추팝콘50g,"2,100"
20250117,20007,123808,하리보)사운드큐브80g,"1,752"
20250117,20007,123845,크라운)마이쮸무화과44g,"6,600"
20250117,20010,123550,드림)프란찌딸기크림쿠키58g,"1,776"
20250117,20010,123558,농심)츄파춥스오션믹스젤리60g,160
20250117,20010,123792,오뚜기)순후추팝콘50g,"2,604"
20250117,20010,123808,하리보)사운드큐브80g,"2,184"
20250117,20010,123845,크라운)마이쮸무화과44g,"8,160"
20250117,20017,123550,드림)프란찌딸기크림쿠키58g,960
20250117,20017,123551,엔제이)마키노나쵸칩치즈50g,72
20250117,20017,123555,SAMG)위시캣발바닥모양캔디42g,320
20250117,20017,123558,농심)츄파춥스오션믹스젤리60g,"1,040"
20250117,20017,123641,선우)O△□동결건조젤리13g,128
20250117,20017,123723,크라운)헬로키티스트로베리콘60g,768
20250117,20017,123724,크라운)산도밤티라미수161g,300
20250117,20017,123792,오뚜기)순후추팝콘50g,"1,404"
20250117,20017,123808,하리보)사운드큐브80g,"1,176"
20250117,20017,123845,크라운)마이쮸무화과44g,"4,440"
20250117,20033,123549,해태)오사쯔빠스50g,"1,616"
20250117,20033,123550,드림)프란찌딸기크림쿠키58g,384
20250117,20033,123551,엔제이)마키노나쵸칩치즈50g,72
20250117,20033,123558,농심)츄파춥스오션믹스젤리60g,240
20250117,20033,123723,크라운)헬로키티스트로베리콘60g,464
20250117,20033,123724,크라운)산도밤티라미수161g,228
20250117,20033,123792,오뚜기)순후추팝콘50g,576
20250117,20033,123808,하리보)사운드큐브80g,480
20250117,20033,123845,크라운)마이쮸무화과44g,"1,800"
20250117,20034,123550,드림)프란찌딸기크림쿠키58g,"1,824"
20250117,20034,123792,오뚜기)순후추팝콘50g,"2,688"
20250117,20034,123808,하리보)사운드큐브80g,"2,256"
20250117,20034,123845,크라운)마이쮸무화과44g,"8,400"
20250117,20049,123550,드림)프란찌딸기크림쿠키58g,960
20250117,20049,123555,SAMG)위시캣발바닥모양캔디42g,160
20250117,20049,123558,농심)츄파춥스오션믹스젤리60g,640
20250117,20049,123723,크라운)헬로키티스트로베리콘60g,144
20250117,20049,123724,크라운)산도밤티라미수161g,228
20250117,20049,123792,오뚜기)순후추팝콘50g,"1,392"
20250117,20049,123808,하리보)사운드큐브80g,"1,176"
20250117,20049,123845,크라운)마이쮸무화과44g,"4,440"
20250117,20050,123550,드림)프란찌딸기크림쿠키58g,"1,344"
20250117,20050,123792,오뚜기)순후추팝콘50g,"2,016"
20250117,20050,123808,하리보)사운드큐브80g,"1,680"
20250117,20050,123845,크라운)마이쮸무화과44g,"6,360"
20250117,20065,123550,드림)프란찌딸기크림쿠키58g,864
20250117,20065,123551,엔제이)마키노나쵸칩치즈50g,36
20250117,20065,123555,SAMG)위시캣발바닥모양캔디42g,160
20250117,20065,123558,농심)츄파춥스오션믹스젤리60g,240
20250117,20065,123608,오츠카)소이조이후르츠&치즈30g,48
20250117,20065,123609,오츠카)소이조이마카다미아&레몬25g,48
20250117,20065,123638,농심)후르츠텔라48g,192
20250117,20065,123641,선우)O△□동결건조젤리13g,128
20250117,20065,123642,삼경)필러즈미스터리큐브46g,128
20250117,20065,123723,크라운)헬로키티스트로베리콘60g,592
20250117,20065,123724,크라운)산도밤티라미수161g,288
20250117,20065,123792,오뚜기)순후추팝콘50g,"1,248"
20250117,20065,123808,하리보)사운드큐브80g,"1,056"
20250117,20065,123845,크라운)마이쮸무화과44g,"3,960"
20250117,20075,123550,드림)프란찌딸기크림쿠키58g,"1,200"
20250117,20075,123792,오뚜기)순후추팝콘50g,"1,752"
20250117,20075,123808,하리보)사운드큐브80g,"1,464"
20250117,20075,123845,크라운)마이쮸무화과44g,"5,520"
20250117,20079,123550,드림)프란찌딸기크림쿠키58g,"1,104"
20250117,20079,123792,오뚜기)순후추팝콘50g,"1,608"
20250117,20079,123808,하리보)사운드큐브80g,"1,344"
20250117,20079,123845,크라운)마이쮸무화과44g,"5,040"
20250117,20080,123550,드림)프란찌딸기크림쿠키58g,"1,056"
20250117,20080,123792,오뚜기)순후추팝콘50g,"1,560"
20250117,20080,123808,하리보)사운드큐브80g,"1,296"
20250117,20080,123845,크라운)마이쮸무화과44g,"4,920"
20250117,20081,123550,드림)프란찌딸기크림쿠키58g,"1,152"
20250117,20081,123558,농심)츄파춥스오션믹스젤리60g,"1,200"
20250117,20081,123723,크라운)헬로키티스트로베리콘60g,704
20250117,20081,123724,크라운)산도밤티라미수161g,396
20250117,20081,123792,오뚜기)순후추팝콘50g,"1,680"
20250117,20081,123808,하리보)사운드큐브80g,"1,416"
20250117,20081,123845,크라운)마이쮸무화과44g,"5,280"
20250117,20083,123550,드림)프란찌딸기크림쿠키58g,816
20250117,20083,123551,엔제이)마키노나쵸칩치즈50g,36
20250117,20083,123555,SAMG)위시캣발바닥모양캔디42g,80
20250117,20083,123558,농심)츄파춥스오션믹스젤리60g,80
20250117,20083,123723,크라운)헬로키티스트로베리콘60g,64
20250117,20083,123724,크라운)산도밤티라미수161g,48
20250117,20083,123792,오뚜기)순후추팝콘50g,"1,176"
20250117,20083,123808,하리보)사운드큐브80g,984
20250117,20083,123845,크라운)마이쮸무화과44g,"3,720"
20250117,20084,123550,드림)프란찌딸기크림쿠키58g,672
20250117,20084,123558,농심)츄파춥스오션믹스젤리60g,240
20250117,20084,123638,농심)후르츠텔라48g,192
20250117,20084,123792,오뚜기)순후추팝콘50g,972
20250117,20084,123808,하리보)사운드큐브80g,816
20250117,20084,123845,크라운)마이쮸무화과44g,"3,120"
20250117,20085,123550,드림)프란찌딸기크림쿠키58g,"1,392"
20250117,20085,123558,농심)츄파춥스오션믹스젤리60g,80
20250117,20085,123609,오츠카)소이조이마카다미아&레몬25g,240
20250117,20085,123792,오뚜기)순후추팝콘50g,"2,040"
20250117,20085,123808,하리보)사운드큐브80g,"1,704"
20250117,20085,123845,크라운)마이쮸무화과44g,"6,480"
20250117,20091,123550,드림)프란찌딸기크림쿠키58g,"1,200"
20250117,20091,123555,SAMG)위시캣발바닥모양캔디42g,80
20250117,20091,123558,농심)츄파춥스오션믹스젤리60g,640
20250117,20091,123724,크라운)산도밤티라미수161g,504
20250117,20091,123792,오뚜기)순후추팝콘50g,"1,800"
20250117,20091,123808,하리보)사운드큐브80g,"1,512"
20250117,20091,123845,크라운)마이쮸무화과44g,"5,640"
20250120,20007,123723,크라운)헬로키티스트로베리콘60g,64
20250120,20007,123724,크라운)산도밤티라미수161g,36
20250120,20010,123608,오츠카)소이조이후르츠&치즈30g,384
20250120,20010,123609,오츠카)소이조이마카다미아&레몬25g,480
20250120,20010,123724,크라운)산도밤티라미수161g,120
20250120,20033,123549,해태)오사쯔빠스50g,160
20250120,20033,123608,오츠카)소이조이후르츠&치즈30g,288
20250120,20033,123609,오츠카)소이조이마카다미아&레몬25g,240
20250120,20033,123638,농심)후르츠텔라48g,480
20250120,20049,123608,오츠카)소이조이후르츠&치즈30g,144
20250120,20049,123609,오츠카)소이조이마카다미아&레몬25g,96
20250120,20049,123638,농심)후르츠텔라48g,576
20250120,20050,123555,SAMG)위시캣발바닥모양캔디42g,640
20250120,20050,123558,농심)츄파춥스오션믹스젤리60g,"1,680"
20250120,20050,123608,오츠카)소이조이후르츠&치즈30g,240
20250120,20050,123609,오츠카)소이조이마카다미아&레몬25g,96
20250120,20050,123724,크라운)산도밤티라미수161g,660
20250120,20065,123551,엔제이)마키노나쵸칩치즈50g,36
20250120,20065,123557,SAMG)하츄핑의4D젤리42g,420
20250120,20065,123558,농심)츄파춥스오션믹스젤리60g,80
20250120,20065,123608,오츠카)소이조이후르츠&치즈30g,192
20250120,20065,123609,오츠카)소이조이마카다미아&레몬25g,384
20250120,20065,123638,농심)후르츠텔라48g,432
20250120,20065,123642,삼경)필러즈미스터리큐브46g,128
20250120,20065,123723,크라운)헬로키티스트로베리콘60g,16
20250120,20079,123555,SAMG)위시캣발바닥모양캔디42g,240
20250120,20079,123557,SAMG)하츄핑의4D젤리42g,300
20250120,20079,123558,농심)츄파춥스오션믹스젤리60g,"1,040"
20250120,20079,123608,오츠카)소이조이후르츠&치즈30g,144
20250120,20079,123609,오츠카)소이조이마카다미아&레몬25g,192
20250120,20079,123638,농심)후르츠텔라48g,240
20250120,20079,123641,선우)O△□동결건조젤리13g,256
20250120,20079,123642,삼경)필러즈미스터리큐브46g,128
20250120,20079,123723,크라운)헬로키티스트로베리콘60g,288
20250120,20079,123724,크라운)산도밤티라미수161g,216
20250120,20081,123551,엔제이)마키노나쵸칩치즈50g,36
20250120,20081,123638,농심)후르츠텔라48g,192
20250120,20083,123555,SAMG)위시캣발바닥모양캔디42g,80
20250120,20083,123557,SAMG)하츄핑의4D젤리42g,120
20250120,20083,123608,오츠카)소이조이후르츠&치즈30g,288
20250120,20083,123609,오츠카)소이조이마카다미아&레몬25g,240
20250120,20084,123555,SAMG)위시캣발바닥모양캔디42g,80
20250120,20084,123557,SAMG)하츄핑의4D젤리42g,"1,200"
20250120,20084,123608,오츠카)소이조이후르츠&치즈30g,288
20250120,20084,123609,오츠카)소이조이마카다미아&레몬25g,384
20250120,20084,123642,삼경)필러즈미스터리큐브46g,128
20250120,20084,123723,크라운)헬로키티스트로베리콘60g,64
20250120,20084,123724,크라운)산도밤티라미수161g,168
20250120,20085,123558,농심)츄파춥스오션믹스젤리60g,240
20250120,20085,123608,오츠카)소이조이후르츠&치즈30g,96
20250120,20091,123558,농심)츄파춥스오션믹스젤리60g,80
20250120,20091,123642,삼경)필러즈미스터리큐브46g,128
20250120,20091,123723,크라운)헬로키티스트로베리콘60g,256
